"DIRECTORIO","CANT_HOG_COMPLETOS","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","P1070","P4005","P4015","P4567","P8520","P8520S1","P8520S1A1","P8520S3","P8520S4","P8520S4A1","P8520S5","P4065","P4065S1","P4065S2","P4065S3","P4065S4","P5661","P5661S1","P5661S2","P5661S3","P5661S4","P5661S5","P5661S6","P5661S7","P5661S9","P1891","P1891S1","P1891S2","P1891S3","P1891S4","P1891S5","P1_DEPARTAMENTO","FEX_C","CLASE"
6011170,1,1,1,1,2,1,4,3,1.79769313486232e+308,1,2,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,4,2,2,2,1,4,2,1,1.79769313486232e+308,2,2,2,2,2,"47",2854.83700824431,1
6011171,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"47",2425.79581412759,1
6011172,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,3,1,2,2,2,4,2,1,1.79769313486232e+308,2,2,2,2,2,"47",2208.60701177442,1
6011173,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,3,1,1.79769313486232e+308,2,2,2,2,2,"47",2831.14818782089,1
6011174,1,1,1,1,1,1,6,3,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,1,2,2,2,1.79769313486232e+308,1,2,2,2,1,4,1,1,1.79769313486232e+308,2,2,2,2,2,"47",2448.72128790475,1
6011175,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,2,4,2,1.79769313486232e+308,2,2,2,2,2,"47",2637.64820589114,1
6011176,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,3,1,1.79769313486232e+308,1,1,2,2,2,"47",2463.01652077888,1
6011177,1,1,1,1,1,1,1,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,3,4,1,1.79769313486232e+308,2,2,2,2,2,"47",2750.70665136618,1
6011178,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,2,2,1,1.79769313486232e+308,2,1,2,2,2,"47",2503.58783801905,1
6011179,1,1,1,1,1,1,6,3,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,2,2,1,4,4,1,1.79769313486232e+308,1,1,1,2,2,"47",2363.59559034661,1
6011180,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,2,3,1,1.79769313486232e+308,2,2,1,2,2,"47",2605.71805684502,1
6011181,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"47",3326.90535360118,1
6011182,1,1,1,1,1,1,6,3,1.79769313486232e+308,1,2,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,2,2,2,4,4,1,1.79769313486232e+308,2,2,2,2,2,"47",2597.77798667659,1
6011183,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"47",2538.22727545887,1
6011184,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,2,2,2,4,4,1,1.79769313486232e+308,2,1,1,2,2,"47",2065.73491735449,1
6011185,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"47",2380.58918432342,1
6011186,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,3,1,1.79769313486232e+308,2,1,1,2,2,"47",2555.22086943568,1
6011187,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,2,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,2,1,1,1,1,1.79769313486232e+308,2,2,1,2,2,"47",2804.67915473373,1
6011188,1,1,1,1,1,1,6,3,1.79769313486232e+308,1,2,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,4,1,2,1,2,4,2,1,1.79769313486232e+308,2,2,2,2,2,"47",2363.59559034661,1
6011190,1,1,1,1,1,1,6,3,1.79769313486232e+308,1,2,2,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,2,1,2,2,"47",1957.55814963206,1
6011191,1,1,1,1,1,1,4,1,1.79769313486232e+308,1,2,2,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,2,2,2,2,2,2,1.79769313486232e+308,2,2,2,2,2,"88",33.1806504498958,1
6011193,1,1,1,1,1,1,4,1,1.79769313486232e+308,1,1,2,1,3,2,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"88",26.5712321140784,1
6011194,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,5,1,1,7,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"88",56.1651643374387,1
6011195,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,5,1,1,7,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"88",25.5415066223354,1
6011196,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,3,2,1,3,1,1.79769313486232e+308,1,1,1,1,1.79769313486232e+308,3,3,3,3,3,1,3,3,1.79769313486232e+308,2,2,1,1,2,"88",44.5953982977797,1
6011197,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,3,2,1,3,1,1.79769313486232e+308,2,2,2,1,1.79769313486232e+308,2,3,3,3,3,3,3,2,1.79769313486232e+308,2,2,2,2,2,"88",20.6113738638862,1
6011198,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,3,2,1,3,1,1.79769313486232e+308,1,2,2,2,1.79769313486232e+308,2,2,3,2,2,3,2,2,1.79769313486232e+308,2,2,2,2,2,"88",23.6451992616297,1
6011199,1,1,1,1,1,1,4,1,1.79769313486232e+308,1,3,2,1,3,2,1.79769313486232e+308,2,1,2,1,1.79769313486232e+308,2,3,3,3,3,3,3,3,1.79769313486232e+308,2,2,2,2,2,"88",16.7688687126869,1
6011200,1,1,1,1,1,1,4,1,1.79769313486232e+308,1,3,2,1,3,2,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,2,2,2,2,2,2,1.79769313486232e+308,2,2,2,2,2,"88",20.6113738638862,1
6011201,1,1,1,1,1,1,4,1,1.79769313486232e+308,1,3,2,1,3,2,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,2,2,2,2,2,2,1.79769313486232e+308,2,2,2,2,2,"88",16.7688687126869,1
6011202,1,1,1,1,1,5,6,4,1.79769313486232e+308,1,2,2,1,3,2,1.79769313486232e+308,1,1,1,1,1.79769313486232e+308,2,3,3,3,3,3,3,3,1.79769313486232e+308,2,1,2,1,2,"88",27.487704412829,1
6011203,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,2,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,2,1,1,2,2,1,1.79769313486232e+308,1,1,2,2,2,"88",41.1172883863075,1
6011204,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,3,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,2,1,2,2,1,1,1.79769313486232e+308,2,2,2,2,2,"88",58.0862347777666,1
6011205,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,3,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"88",28.0765190510849,1
6011206,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,3,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,2,1,1,1.79769313486232e+308,2,2,2,2,2,"88",46.3754452551858,1
6011207,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,2,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,2,1,1,2,2,1,1.79769313486232e+308,2,2,2,2,2,"88",25.5415066223354,1
6011208,1,1,1,1,1,6,4,4,1.79769313486232e+308,1,3,2,1,5,2,1.79769313486232e+308,2,2,2,1,1.79769313486232e+308,3,3,2,2,3,3,3,2,1.79769313486232e+308,2,2,2,1,2,"88",19.1177378761607,1
6011209,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,3,2,1,3,2,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,2,3,3,3,3,2,1.79769313486232e+308,2,2,1,2,2,"88",25.0059363253764,1
6011210,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,3,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,1,1,1,1,2,2,1,1.79769313486232e+308,2,2,2,2,2,"88",22.2463382426153,1
6011211,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,2,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,2,1,1,2,2,1,1.79769313486232e+308,2,2,2,2,2,"88",43.0383588266354,1
6011212,1,1,1,1,3,1,4,4,1.79769313486232e+308,1,1,1,1,3,2,1.79769313486232e+308,1,2,2,2,1.79769313486232e+308,2,2,2,1,1,2,2,1,1.79769313486232e+308,1,1,1,1,1,"88",39.981600710061,1
6011213,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,2,1,1,3,1,1.79769313486232e+308,1,2,2,2,1.79769313486232e+308,1,1,2,1,1,2,2,1,1.79769313486232e+308,1,1,2,2,2,"88",46.5630071896079,1
6011214,1,1,1,1,3,1,6,4,1.79769313486232e+308,1,2,1,1,3,1,1.79769313486232e+308,1,2,2,2,1.79769313486232e+308,2,2,2,1,1,2,2,1,1.79769313486232e+308,1,1,2,2,2,"88",38.9900201025142,1
6011215,1,1,1,1,2,1,4,3,1.79769313486232e+308,1,2,2,1,3,2,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"88",26.499572313102,1
6011216,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,2,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,2,1,1,2,2,1,1.79769313486232e+308,1,1,2,2,2,"88",25.5415066223354,1
6011217,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,3,2,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,2,1,1,2,2,1,1.79769313486232e+308,2,2,2,2,2,"88",33.7427754140897,1
6011218,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,3,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,2,1,1,2,2,1,1.79769313486232e+308,2,2,2,2,2,"88",41.1172883863075,1
6011219,1,1,1,1,2,1,4,4,1.79769313486232e+308,1,3,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,2,1,1,2,2,1,1.79769313486232e+308,2,2,2,2,2,"88",25.7834623896153,1
6011220,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,3,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,2,1,1,2,2,1,1.79769313486232e+308,1,1,2,2,2,"88",47.7874953161922,1
6011221,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,3,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,2,1,1,2,2,1,1.79769313486232e+308,1,1,1,1,2,"88",54.896558084104,1
6011222,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,2,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"88",33.8206636839738,1
6011223,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,2,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"88",38.2838501279696,1
6011224,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,2,2,1,3,2,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"88",16.0962591750844,1
6011225,1,1,1,1,1,1,4,1,1.79769313486232e+308,1,2,2,1,3,2,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"88",19.7694225016091,1
6011226,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,2,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"88",54.3142584384053,1
6011227,1,1,1,1,2,1,4,4,1.79769313486232e+308,1,2,1,1,3,2,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,2,2,2,2,2,2,1.79769313486232e+308,2,2,2,2,2,"91",318.140766163638,1
6011231,1,1,1,1,1,1,6,3,1.79769313486232e+308,1,2,2,2,1.79769313486232e+308,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,3,1,3,1,1,1,1,1.79769313486232e+308,1,2,2,2,2,"15",4911.67238016072,2
6011232,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,4,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"15",2337.90107089728,1
6011234,1,1,1,1,1,1,2,3,1.79769313486232e+308,1,3,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1,"15",3722.57788763024,1
6011237,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,4,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"15",2490.7948031121,1
6011238,1,1,1,1,2,1,5,1,1.79769313486232e+308,1,4,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"15",3417.1310093431,1
6011240,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"15",3344.91937077597,2
6011241,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,1,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,2,1,1,2,1,1,1.79769313486232e+308,1,1,1,2,2,"41",1330.89873487019,1
6011242,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,1,1,1,3,1,1.79769313486232e+308,1,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,1,2,2,2,"41",1191.15100637552,1
6011243,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,4,4,4,1,4,2,1,1.79769313486232e+308,1,2,1,1,2,"41",942.066318101411,1
6011244,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,3,1,1,1,3,1,1,1.79769313486232e+308,2,2,2,2,2,"41",881.749098737225,1
6011245,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,1,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"41",875.550447383894,1
6011246,1,1,1,1,2,1,6,4,1.79769313486232e+308,1,1,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,1,1,1,1.79769313486232e+308,1,1,1,1,1,"41",928.860447578646,1
6011247,1,1,1,1,1,3,6,4,1.79769313486232e+308,1,1,1,1,2,1,1.79769313486232e+308,1,2,2,2,1.79769313486232e+308,1,2,1,1,1,1,2,1,1.79769313486232e+308,1,1,1,1,2,"41",1493.45109747779,1
6011248,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,4,3,2,1,1,2,2,1,1.79769313486232e+308,1,1,1,1,2,"41",1437.81049091669,1
6011249,1,1,1,1,2,1,6,4,1.79769313486232e+308,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,2,2,1,2,2,1,1.79769313486232e+308,1,1,1,1,2,"41",1030.41243797516,1
6011250,1,1,1,1,2,1,6,4,1.79769313486232e+308,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,1,2,1,1,2,"41",1170.69491940507,1
6011251,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,1,2,2,2,1.79769313486232e+308,3,1,3,2,2,3,1,1,1.79769313486232e+308,2,2,2,1,2,"41",860.728077333334,1
6011252,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,1,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,1,1,1,1,2,"41",795.019478391275,1
6011253,1,1,1,1,2,1,6,4,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"41",1156.5314212183,1
6011254,1,1,1,1,2,1,6,4,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"41",1156.5314212183,1
6011255,1,1,1,1,2,1,6,4,1.79769313486232e+308,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,2,2,1,1,2,1,1.79769313486232e+308,1,1,1,1,2,"41",1482.8252546619,1
6011256,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,1,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,2,2,1,2,1,1.79769313486232e+308,1,2,2,1,2,"41",875.550447383894,1
6011257,1,1,1,1,2,1,6,1,1.79769313486232e+308,1,1,1,1,3,1,1.79769313486232e+308,1,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,1,2,2,2,2,"41",1009.39141657126,1
6011258,1,1,1,1,2,1,6,4,1.79769313486232e+308,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,1,2,1,2,"41",1981.08202354796,1
6011259,1,1,1,1,2,1,4,4,1.79769313486232e+308,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,2,1,1,1.79769313486232e+308,2,2,2,2,2,"41",545.007775250391,1
6011260,1,1,1,1,2,1,4,4,1.79769313486232e+308,1,1,1,1,8,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,1,2,2,2,2,"41",769.738378706081,1
6011261,1,1,1,1,1,7,7,4,1.79769313486232e+308,1,0,2,1,2,2,1.79769313486232e+308,1,2,2,1,1.79769313486232e+308,2,2,2,2,2,2,2,2,1.79769313486232e+308,1,1,2,2,1,"68",73.9159778127942,2
6011278,1,1,1,1,1,1,4,2,1.79769313486232e+308,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"76",186.256889678957,2
6011280,1,1,1,1,1,1,1,1,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"76",674.279284378982,1
6011281,1,1,1,1,1,1,4,2,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"76",485.72751660267,1
6011282,1,1,1,1,1,1,4,2,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"76",811.834533749042,1
6011283,1,1,1,1,1,1,4,2,1.79769313486232e+308,1,2,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,3,1,1.79769313486232e+308,2,1,2,2,2,"76",186.256889678957,2
6011284,1,1,1,1,1,1,4,2,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,1,2,2,2,"76",260.529069877871,2
6011285,1,1,1,1,2,4,6,2,1.79769313486232e+308,1,1,1,2,1.79769313486232e+308,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,2,2,1,1.79769313486232e+308,2,2,2,2,2,"76",311.968486932039,2
6011286,1,1,1,1,1,3,5,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,1,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,1,1,1,2,2,"76",181.549414259867,2
6011287,1,1,1,1,2,1,4,2,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,2,2,1,2,1,1,1.79769313486232e+308,2,2,2,2,2,"76",410.388462576401,2
6011288,1,1,1,1,2,1,6,2,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"76",187.555775447584,2
6011289,1,1,1,1,1,1,4,2,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"76",187.555775447584,2
6011290,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"76",146.035979870847,2
6011291,1,1,1,1,2,1,4,2,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"76",258.980202664244,2
6011293,1,1,1,1,1,8,6,4,1.79769313486232e+308,2,1.79769313486232e+308,2,1,2,2,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,1,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"76",570.88810083583,1
6011294,1,1,1,1,1,1,4,2,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"76",535.611244705505,1
6011295,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,1,1,1,3,1,1.79769313486232e+308,1,2,1,2,1.79769313486232e+308,4,2,2,1,1,1,1,1,1.79769313486232e+308,1,2,2,2,2,"76",638.704800016628,1
6011296,1,1,1,1,1,1,6,1,1.79769313486232e+308,1,2,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,2,2,2,3,3,1,1.79769313486232e+308,2,2,2,2,2,"76",452.13960146689,1
6011297,1,1,1,1,1,1,4,1,1.79769313486232e+308,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"17",1968.91596572022,1
6011298,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"17",1499.18477894113,1
6011299,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"17",1445.49551038582,1
6011300,1,1,1,1,2,1,4,3,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"17",1406.87411249372,1
6011301,1,1,1,1,2,1,4,4,1.79769313486232e+308,1,5,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,4,1,1,1,2,1,1,1,1.79769313486232e+308,1,2,2,2,2,"17",1404.59304155935,1
6011302,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,2,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,4,1,1,4,1,3,2,1,1.79769313486232e+308,2,2,2,2,2,"17",664.653026039321,2
6011303,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,3,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"17",1308.45025476358,1
6011304,1,1,1,1,2,1,4,3,1.79769313486232e+308,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,4,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"17",1495.45437843457,1
6011305,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,3,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,1,1,1,1,2,1,1,1.79769313486232e+308,2,2,2,2,2,"17",237.393131110266,2
6011306,1,1,1,1,1,1,5,3,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"17",628.045459851716,2
6011307,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"17",227.689249317727,2
